"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","computer.assisted","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","nabst_intro","nabst_total","ncategories","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","repetition","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","val","visual","from","nnouns_intro"
"83",0,0.7375,0.5,3.17391304347826,0,3.83333333333333,0,1,0,"1","GR","101",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,1,5,2,4,73,0,0,23,0,0,12,1,1,1.34452084541722,1,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6.82414374864501,1,"ESS",0
"84",1,0.975,1,2.625,0,8,0,4,0,"1","IE","101",2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,1,0,1,5,1,2,42,0,0,16,1,1,12,0,1,1.07540373293997,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.82414374864501,0,"ESS",0
"85",1,0.975,0.5,1.84210526315789,0,19,0,3,1,"1","NL","101",2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,0,2,1,5,2,2,35,0,0,19,1,1,12,0,1,1.24277599754124,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.82414374864501,0,"ESS",0.4875
"86",0,0.025,0.666666666666667,2.25,0,10,1,1,1,"1","NO","101",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,2,5,3,1,45,0,0,20,0,0,12,1,1,0.863733706107815,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6.82414374864501,1,"ESS",0
"87",0,0.975,0.833333333333333,2.72,0,12.5,0,1,0,"1","PL","101",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,5,5,6,3,68,0,0,25,0,1,12,1,1,1.20642503343083,1,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6.82414374864501,1,"ESS",0
"88",0,0.658333333333333,1,3.47368421052632,0,19,0,3,0,"1","PT","101",2,0,1,2,0,1,1,0,1,0,0,0,3,0,1,0,0,4,5,4,2,66,0,0,19,0,0,12,1,1,1.25410900181422,1,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6.82414374864501,1,"ESS",0
"89",0,0.975,0.75,2.13636363636364,0,11,0,1,1,"1","SE","101",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,3,5,4,1,47,0,0,22,0,0,12,1,1,1.14381518079342,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,6.82414374864501,1,"ESS",0
"90",0,0.341666666666667,1,2.66666666666667,0,15,0,1,0,"1","SI","101",3,0,1,2,0,1,0,0,1,0,0,0,3,0,1,0,0,1,5,1,2,40,0,0,15,0,0,12,1,1,1.23713621887784,1,3,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,6.82414374864501,1,"ESS",0
"91",0,0.341666666666667,1,2.4375,0,16,0,2,0,"7","AT","120",1,0,1,2,0,1,0,0,1,0,0,0,3,0,1,0,0,2,5,2,1,39,0,0,16,0,0,14,1,3,1.3716798239597,1,1,0,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"92",1,0.025,1,3.13333333333333,0,15,0,2,0,"7","BE","120",2,0,0,2,1,0,1,0,1,0,0,0,1,0,1,1,2,2,5,2,1,47,0,0,15,1,1,14,0,1,1.31482835013066,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.82414374864501,0,"ESS",0.0125
"93",0,0.025,1,2.26666666666667,0,15,0,2,1,"7","CH","120",2,0,1,2,0,1,1,0,1,0,0,0,3,0,1,0,0,2,5,2,1,34,0,0,15,0,0,14,1,3,0.884984850365433,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"94",0,0.975,1,3.30769230769231,0,13,0,1,0,"7","CZ","120",2,0,1,2,0,1,1,0,1,0,0,0,3,0,1,0,0,2,5,2,0,43,0,0,13,0,0,14,1,3,1.39620617689291,1,1,0,2,1,1,1,0,0,1,0,0,1,0,0,1,1,1,6.82414374864501,1,"ESS",0
"95",0,0.025,0.666666666666667,2.15,0,10,0,2,1,"7","DE","120",2,0,1,2,0,1,0,1,1,0,0,0,3,0,1,0,0,2,5,3,1,43,0,0,20,0,0,14,1,3,1.53484447290054,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"96",0,0.025,0,2.92307692307692,0,13,0,3,1,"7","DK","120",2,0,1,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,5,2,0,38,0,0,13,0,0,14,1,3,1.16376170731671,1,1,0,2,1,1,0,0,1,1,0,0,2,0,0,1,1,1,6.82414374864501,1,"ESS",0
"97",0,0.975,0.666666666666667,3.33333333333333,0,9,0,4,0,"7","ES","120",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,2,5,3,1,60,0,0,18,0,0,14,1,3,1.27987305273391,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,1,0,1,6.82414374864501,1,"ESS",0
"98",0,0.025,1,5,0,7,0,1,1,"7","FI","120",3,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,4,5,4,0,70,0,0,14,0,0,14,1,3,1.1898969067549,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"99",0,0.975,1,3.15384615384615,0,13,0,2,1,"7","FR","120",2,0,1,2,0,1,1,0,1,0,0,0,3,0,1,0,0,2,5,2,1,41,0,0,13,0,0,14,1,3,0.98679959563404,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,1,0,1,6.82414374864501,1,"ESS",0
"100",0,0.975,0.666666666666667,2.45,0,10,0,3,1,"7","GB","120",2,0,1,2,0,1,0,1,1,0,0,0,3,0,1,0,0,2,5,3,1,49,0,0,20,0,0,14,1,3,0.819459977453464,1,1,0,2,1,1,0,0,1,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"101",0,0.975,0.75,3.48,0,6.25,0,1,0,"7","GR","120",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,3,5,4,2,87,0,0,25,0,0,14,1,3,2.15003581191078,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,4.56277605459526,1,"ESS",0
"102",1,0.975,1,2.8125,0,8,0,3,0,"7","IE","120",2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,0,0,2,5,2,1,45,0,0,16,1,1,14,0,1,0.826405098091438,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.82414374864501,1,"ESS",0
"103",1,0.975,1,3.2,0,15,0,2,1,"7","NL","120",2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,0,1,2,5,2,1,48,0,0,15,1,1,14,0,1,1.1898969067549,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.82414374864501,1,"ESS",0.975
"104",0,0.025,0.5,2.43478260869565,0,11.5,0,2,1,"7","NO","120",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,1,5,2,2,56,0,0,23,0,0,14,1,3,0.608131704032304,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,6.82414374864501,1,"ESS",0
"105",0,0.975,0.833333333333333,3.08333333333333,0,12,0,1,0,"7","PL","120",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,5,5,6,2,74,0,0,24,0,0,14,1,3,1.24560922628285,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,6.82414374864501,1,"ESS",0
"106",0,0.341666666666667,1,3.52631578947368,0,19,0,4,0,"7","PT","120",2,0,1,2,0,1,1,0,1,0,0,0,3,0,1,0,0,3,5,3,1,67,0,0,19,0,0,14,1,3,1.16535815763951,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"107",0,0.025,0.75,2.31818181818182,0,11,0,1,1,"7","SE","120",2,0,1,2,0,1,1,1,1,0,0,0,3,0,1,0,0,3,5,4,1,51,0,0,22,0,0,14,1,3,1.02936734799313,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,6.82414374864501,1,"ESS",0
"108",0,0.975,1,3,0,13,0,1,0,"7","SI","120",3,0,1,2,0,1,0,0,1,0,0,0,3,0,1,0,0,2,5,2,0,39,0,0,13,0,0,14,1,3,1.01927378221312,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,6.82414374864501,1,"ESS",0
"109",0,0.025,0.4,3,0,24,0,3,0,"1","AT","11",2,0,1,1,0,1,0,0,1,0,0,0,2,1,1,0,0,2,11,5,3,72,0,0,24,0,0,9,3,3,1.70859641989461,1,1,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2.4449640591256,1,"ESS",0
"110",1,0.025,0.2,2.4375,0,16,0,4,0,"1","BE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,3,1,11,5,3,78,0,0,32,1,1,9,0,1,1.5066971431628,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.87614494015945,0,"ESS",0.00833333333333334
"111",0,0.341666666666667,0.25,2.85185185185185,0,27,0,3,1,"1","CH","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,1,11,4,3,77,0,0,27,0,0,9,3,3,1.69373214272554,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.63869219950649,1,"ESS",0
"112",0,0.025,0.25,3.04761904761905,0,21,0,3,0,"1","CZ","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,1,11,4,3,64,0,0,21,0,0,9,1,3,1.42427989919712,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"113",0,0.341666666666667,0.166666666666667,2.72413793103448,0,14.5,0,3,1,"1","DE","11",2,0,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,1,11,6,3,79,0,0,29,0,0,9,3,3,1.33416481816761,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"114",0,0.025,0.25,3.45833333333333,0,24,0,3,1,"1","DK","11",2,0,1,1,0,1,1,1,1,0,0,1,2,1,1,1,0,1,11,4,1,83,0,0,24,0,0,9,1,3,2.1571062465797,1,1,0,1,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"115",0,0.975,0.428571428571429,4.22727272727273,0,22,0,3,0,"1","ES","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,3,11,7,3,93,0,0,22,0,0,9,3,3,2.12589844238279,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,5.20021175034991,1,"ESS",0
"116",0,0.025,1,4.40909090909091,0,11,0,1,1,"1","FI","11",3,1,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,5,11,5,2,97,0,0,22,0,0,9,2,3,1.78538927194845,1,1,0,2,1,1,0,1,1,0,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"117",0,0.025,0.533333333333333,1.79310344827586,0,29,0,3,1,"1","FR","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,8,11,15,5,104,0,0,58,0,0,9,3,3,1.70114470419441,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.47068848970502,1,"ESS",0
"118",0,0.975,0.428571428571429,1.85714285714286,0,28,0,4,1,"1","GB","11",2,0,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,3,11,7,3,52,0,0,28,0,0,9,1,3,1.51977407926309,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"119",0,0.025,0.333333333333333,2.92753623188406,0,4.3125,0,1,0,"1","GR","11",2,1,1,1,1,1,1,1,1,0,0,2,2,1,1,1,0,3,11,9,14,202,0,0,69,0,0,9,1,3,1.98059483649502,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1.63695244930763,1,"ESS",0
"120",1,0.975,0.428571428571429,1.85714285714286,0,28,0,4,0,"1","IE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,3,11,7,3,52,0,0,28,1,1,9,0,1,1.92681778335282,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.20021175034991,0,"ESS",0
"121",1,0.785,0.2,2.4375,0,16,0,4,1,"1","NL","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,11,5,3,78,0,0,32,1,1,9,0,1,1.84182452677421,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.87614494015945,0,"ESS",0.785
"122",0,0.975,0.2,2.46428571428571,0,14,0,2,1,"1","NO","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,1,11,5,2,69,0,0,28,0,0,9,1,3,2.09545968978561,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,4.87614494015945,1,"ESS",0
"123",0,0.975,0.9,3.42307692307692,0,13,0,2,0,"1","PL","11",2,0,1,1,1,1,1,1,1,0,0,0,2,1,1,0,0,9,11,10,4,89,0,0,26,0,0,9,1,3,1.67902240819975,1,1,0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,1,5.20021175034991,1,"ESS",0
"124",0,0.975,0.5,2.45833333333333,0,24,0,4,0,"1","PT","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,2,11,4,3,59,0,0,24,0,0,9,3,3,2.69471116451275,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"125",0,0.025,0.5,2.6551724137931,0,14.5,0,0,1,"1","SE","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,3,11,6,2,77,0,0,29,0,0,9,1,3,1.33416481816761,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,4.74733658207722,1,"ESS",0
"126",0,0.341666666666667,0.75,2.63636363636364,0,22,0,1,0,"1","SI","11",2,0,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,3,11,4,2,58,0,0,22,0,0,9,1,3,1.04334067530198,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,4.87614494015945,1,"ESS",0
"127",0,0.975,0.571428571428571,2.72,0,25,0,3,0,"1","AT","11",2,0,1,1,0,1,0,0,1,0,0,0,2,1,1,0,0,4,11,7,2,68,0,0,25,1,0,10,3,3,1.61463586659475,1,1,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2.40742864802532,1,"ESS",0
"128",1,0.025,0,2.26923076923077,0,13,0,4,0,"1","BE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,3,0,11,4,2,59,0,0,26,1,1,10,0,1,1.28802040761861,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.87614494015945,0,"ESS",0.00833333333333334
"129",0,0.975,0.285714285714286,2.76,0,25,0,3,1,"1","CH","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,2,11,7,1,69,0,0,25,0,0,10,3,3,2.35096765045812,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.91182633234673,1,"ESS",0
"130",0,0.025,0.25,3.375,0,16,0,3,0,"1","CZ","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,1,11,4,2,54,0,0,16,0,0,10,1,3,1.42427989919712,1,1,0,1,1,1,1,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"131",0,0.975,0.416666666666667,2.16666666666667,0,15,0,3,1,"1","DE","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,5,11,12,5,130,0,0,60,0,0,10,3,3,1.32832787232127,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"132",0,0.025,0,2.9047619047619,0,21,0,3,1,"1","DK","11",2,1,1,1,0,1,0,0,1,0,0,0,2,1,1,0,0,0,11,3,1,61,0,0,21,0,0,10,1,3,1.38763702757401,1,1,0,1,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"133",0,0.975,0.545454545454545,3.54545454545455,0,22,0,4,0,"1","ES","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,6,11,11,2,78,0,0,22,0,0,10,3,3,1.24862975129724,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"134",0,0.025,1,4.55,0,10,0,1,1,"1","FI","11",3,1,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,4,11,4,2,91,0,0,20,0,0,10,2,3,1.43668212675034,1,1,0,2,1,1,0,1,1,0,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"135",0,0.025,0.538461538461538,1.84905660377358,0,26.5,0,3,1,"1","FR","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,7,11,13,4,98,0,0,53,0,0,10,3,3,1.60765516437768,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.43231550530093,1,"ESS",0
"136",0,0.975,0.2,1.88461538461538,0,13,0,4,1,"1","GB","11",2,0,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,1,11,5,2,49,0,0,26,0,0,10,1,3,1.4744824680293,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"137",0,0.341666666666667,0.333333333333333,3.23333333333333,0,5,0,1,0,"1","GR","11",2,1,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,2,11,6,3,97,0,0,30,0,0,10,1,3,1.69373214272554,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,2.03090160877122,1,"ESS",0
"138",1,0.975,0.25,2.04545454545455,0,11,0,4,0,"1","IE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,11,4,2,45,0,0,22,1,1,10,0,1,1.27103018908376,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.87614494015945,0,"ESS",0
"139",1,0.975,0,2.26923076923077,0,13,0,4,1,"1","NL","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,11,4,2,59,0,0,26,1,1,10,0,1,1.63578068697609,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.87614494015945,0,"ESS",0.975
"140",0,0.341666666666667,0,2.3,0,20,0,2,1,"1","NO","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,0,11,3,1,46,0,0,20,0,0,10,1,3,1.25979440170026,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,4.87614494015945,1,"ESS",0
"141",0,0.341666666666667,0.888888888888889,2.96428571428571,0,14,0,2,0,"1","PL","11",2,0,1,1,1,1,1,1,1,0,0,0,2,1,1,0,0,8,11,9,3,83,0,0,28,0,0,10,1,3,1.07354751671249,1,1,0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,1,4.87614494015945,1,"ESS",0
"142",0,0.341666666666667,0.285714285714286,3.28571428571429,0,21,0,4,0,"1","PT","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,2,11,7,2,69,0,0,21,0,0,10,3,3,2.08547690443359,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,4.87614494015945,1,"ESS",0
"143",0,0.025,0.2,2.88461538461538,0,13,0,0,1,"1","SE","11",2,0,1,1,0,1,1,0,1,0,0,0,2,1,1,0,0,1,11,5,2,75,0,0,26,0,0,10,1,3,1.36365835695482,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,4.87614494015945,1,"ESS",0
"144",0,0.341666666666667,0.666666666666667,3.5,0,16,0,1,0,"1","SI","11",2,0,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,2,11,3,1,56,0,0,16,0,0,10,1,3,1.07354751671249,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,4.87614494015945,1,"ESS",0
"145",0,0.025,0.285714285714286,1.875,0,28,0,2,0,"2","AT","11",2,0,1,1,0,1,0,0,1,0,0,0,2,1,1,0,0,2,11,7,5,105,0,0,56,0,0,8,3,3,1.76968568448604,1,1,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2.59427216709579,1,"ESS",0
"146",1,0.025,0.375,1.41666666666667,0,30,0,4,0,"2","BE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,4,3,11,8,5,85,0,0,60,1,1,8,0,1,1.82545834741978,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.02469335055144,0,"ESS",0.00625000000000001
"147",0,0.025,0.333333333333333,1.71929824561404,0,19,0,3,1,"2","CH","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,2,11,6,4,98,0,0,57,0,0,8,3,3,1.80127533620037,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.80119952009507,1,"ESS",0
"148",0,0.025,0.333333333333333,1.71428571428571,0,24.5,0,3,0,"2","CZ","11",2,1,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,4,11,12,5,84,0,0,49,0,0,8,1,3,1.62165006971119,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,5.02469335055144,1,"ESS",0
"149",0,0.975,0.428571428571429,1.88709677419355,0,15.5,0,3,1,"2","DE","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,3,11,7,5,117,0,0,62,0,0,8,3,3,1.52635477542018,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,5.02469335055144,1,"ESS",0
"150",0,0.025,0,2.01587301587302,0,31.5,0,3,1,"2","DK","11",2,1,1,1,0,1,1,1,1,0,0,2,2,1,1,1,0,0,11,6,3,127,0,0,63,0,0,8,1,3,2.09545968978561,1,1,0,1,1,1,0,1,1,1,0,0,2,0,1,1,0,1,5.02469335055144,1,"ESS",0
"151",0,0.025,0.583333333333333,1.77272727272727,0,33,0,3,0,"1","ES","11",2,0,2,2,0,1,1,1,1,0,0,0,2,1,1,0,0,7,11,12,5,117,0,0,66,0,0,8,1,3,1.8921616888446,1,1,0,2,1,1,1,1,1,0,0,0,2,0,1,1,0,1,5.02469335055144,1,"ESS",0
"152",0,0.025,1,2.78048780487805,0,13.6666666666667,0,1,1,"2","FI","11",3,1,1,1,0,1,0,1,1,0,0,0,2,0,1,0,0,12,11,12,5,114,0,0,41,0,0,8,2,3,1.97147512291362,1,1,0,2,1,1,0,1,1,0,0,0,1,0,1,1,0,1,5.02469335055144,1,"ESS",0
"153",0,0.341666666666667,0.533333333333333,1.77049180327869,0,30.5,0,3,1,"2","FR","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,8,11,15,4,108,0,0,61,0,0,8,3,3,1.76968568448604,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2.62368741476889,1,"ESS",0
"154",0,0.975,0,1.5,0,26,0,4,1,"2","GB","11",2,0,1,1,0,1,0,1,1,0,0,2,2,1,1,1,0,0,11,6,6,78,0,0,52,0,0,8,1,3,1.72361944893087,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,5.02469335055144,1,"ESS",0
"155",0,0.025,0.5,2.91304347826087,0,4.6,0,1,0,"2","GR","11",2,1,1,1,0,1,1,1,1,0,0,2,2,1,1,1,0,7,11,14,13,201,0,0,69,0,0,8,1,3,2.11566891016652,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1.84669573212134,1,"ESS",0
"156",1,0.975,0,1.5,0,26,0,4,0,"2","IE","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,11,6,6,78,0,0,52,1,1,8,0,1,1.3517983137017,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.02469335055144,1,"ESS",0
"157",1,0.975,0.375,1.41666666666667,0,30,0,4,1,"2","NL","11",2,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,3,11,8,5,85,0,0,60,1,1,8,0,1,1.90937529853605,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5.02469335055144,0,"ESS",0.975
"158",0,0.025,0.6,1.59701492537313,0,22.3333333333333,0,2,1,"2","NO","11",2,1,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,3,11,5,4,107,0,0,67,0,0,8,1,3,2.09545968978561,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,5.02469335055144,1,"ESS",0
"159",0,0.025,0.933333333333333,2.29090909090909,0,18.3333333333333,0,2,0,"2","PL","11",2,0,1,1,0,1,1,1,1,0,0,2,2,1,1,1,0,14,11,15,5,126,0,0,55,0,0,8,1,3,1.65005051077991,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,5.02469335055144,1,"ESS",0
"160",0,0.975,0.444444444444444,2.31481481481481,0,27,0,4,0,"2","PT","11",2,0,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,4,11,9,2,125,0,0,54,0,0,8,3,3,2.74609775804127,1,1,0,2,1,1,0,1,1,1,0,0,2,0,1,1,0,1,5.02469335055144,1,"ESS",0
"161",0,0.025,0.25,1.64615384615385,0,21.6666666666667,0,0,1,"2","SE","11",2,0,1,1,0,1,1,1,1,0,0,2,2,1,1,1,0,2,11,8,3,107,0,0,65,0,0,8,1,3,1.71608782096809,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,5.02469335055144,1,"ESS",0
"162",0,0.975,0.142857142857143,1.92,0,25,0,1,0,"2","SI","11",2,0,1,1,0,1,0,1,1,0,0,2,2,0,1,1,0,1,11,7,6,96,0,0,50,0,0,8,1,3,1.1992324019989,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,5.02469335055144,1,"ESS",0
"163",0,0.975,0.75,2.33333333333333,0,18,1,3,0,"2","AT","103",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,3,11,4,1,42,0,0,18,0,0,41,1,3,1.76013788058306,1,1,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2.52525328417674,1,"ESS",0
"164",1,0.025,0.75,2,0,10.5,0,3,0,"2","BE","103",2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,1,3,3,11,4,1,42,0,0,21,1,1,41,0,1,2.34465623583516,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.52525328417674,0,"ESS",0.00833333333333334
"165",0,0.975,0.75,2.05555555555556,0,18,1,2,1,"2","CH","103",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,3,11,4,1,37,0,0,18,0,0,41,1,3,2.38251107696217,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.52525328417674,1,"ESS",0
"166",0,0.975,1,3.07692307692308,0,13,1,1,0,"2","CZ","103",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,2,11,2,1,40,0,0,13,0,0,41,1,3,1.98177844851737,1,1,0,1,1,1,1,1,1,1,0,0,2,0,0,1,1,1,2.52525328417674,1,"ESS",0
